Date,Rank,Title,Artist,Featured_Artists,Source,Duration,URL,Total_Likes,Total_Plays
2025-11-13,78,Sau Ngần Ấy Năm,Hà Nhi,,ZINGMP3,04:40,https://zingmp3.vn/bai-hat/Sau-Ngan-Ay-Nam-Ha-Nhi/Z8Z9UE6A.html,77000,6800000
2025-11-13,79,Thấu Tình,Trung Hiếu,,ZINGMP3,05:06,https://zingmp3.vn/bai-hat/Thau-Tinh-Trung-Hieu/Z897F0UZ.html,12000,418000
2025-11-13,80,GÃ SĂN CÁ,EM XINH SAY HI,"Lâm Bảo Ngọc, Quỳnh Anh Shyn, MAIQUINN, Saabirose, Quang Hùng MasterD",ZINGMP3,03:53,https://zingmp3.vn/bai-hat/GA-SAN-CA-EM-XINH-SAY-HI-Lam-Bao-Ngoc-Quynh-Anh-Shyn-MAIQUINN-Saabirose/Z86C6CEA.html,113000,6900000
2025-11-13,81,Kẻ Say Tình,Quốc Thiên,,ZINGMP3,05:08,https://zingmp3.vn/bai-hat/Ke-Say-Tinh-Quoc-Thien/Z87AA6ZA.html,23000,2600000
2025-11-13,83,Text 07,W/N,267,ZINGMP3,04:19,https://zingmp3.vn/bai-hat/Text-07-W-N-267/Z879F9CC.html,,
2025-11-13,84,Tưởng Rằng Sau Cơn Mưa,Lê Gia Bảo,BMZ,ZINGMP3,05:50,https://zingmp3.vn/bai-hat/Tuong-Rang-Sau-Con-Mua-Le-Gia-Bao-BMZ/Z86AUFFO.html,18000,1900000
2025-11-13,85,ẢO ẢNH,ANH TRAI SAY HI,"Vũ Cát Tường, Gill, Ryn Lee",ZINGMP3,04:22,https://zingmp3.vn/bai-hat/AO-ANH-ANH-TRAI-SAY-HI-Vu-Cat-Tuong-Gill-Ryn-Lee/Z89F9E07.html,8000,455000
2025-11-13,86,NGƯỜI YÊU CHƯA SINH RA,ANH TRAI SAY HI,"Ogenus, BigDaddy, Phúc Du, HUSTLANG Robber, Dillan Hoàng Phan",ZINGMP3,03:54,https://zingmp3.vn/bai-hat/NGUOI-YEU-CHUA-SINH-RA-ANH-TRAI-SAY-HI-OgeNus-BigDaddy-Phuc-Du-HUSTLANG-Robber-Dillan-Hoang-Phan/Z89ZDF68.html,15000,914000
2025-11-13,87,Em Nhắc Anh,Nana Liu,HTM,ZINGMP3,02:40,https://zingmp3.vn/bai-hat/Em-Nhac-Anh-Nana-Liu-HTM/Z88FO96F.html,17000,653000
2025-11-13,88,CỨ ĐỔ TẠI CƠN MƯA (Solo & Piano),EM XINH SAY HI,Orange,ZINGMP3,03:05,https://zingmp3.vn/bai-hat/CU-DO-TAI-CON-MUA-Solo-Piano-EM-XINH-SAY-HI-Orange/Z89IIBCZ.html,1000,262000
2025-11-13,89,Kệ Nhắm Mắt Yêu Luôn,Hana Cẩm Tiên,Tuệ Ny,ZINGMP3,03:20,https://zingmp3.vn/bai-hat/Ke-Nham-Mat-Yeu-Luon-Hana-Cam-Tien-Tue-Ny/Z87DAEU6.html,35000,1300000
2025-11-13,90,THIÊU THÂN,ANH TRAI SAY HI,"Khoi Vu, B Ray, Ryn Lee, Phạm Đình Thái Ngân, Bùi Duy Ngọc",ZINGMP3,03:23,https://zingmp3.vn/bai-hat/THIEU-THAN-ANH-TRAI-SAY-HI-Khoi-Vu-B-Ray-Ryn-Lee-Pham-Dinh-Thai-Ngan-Bui-Duy-Ngoc/Z89ZDF6A.html,12000,756000
2025-11-13,91,Ngã Về Không,Đặng Thiên Chí,,ZINGMP3,04:27,https://zingmp3.vn/bai-hat/Nga-Ve-Khong-Dang-Thien-Chi/Z8ZIZB80.html,90000,5600000
2025-11-13,93,Ngày Bình Thường Quên Người Mình Thương,Phát Huy T4,,ZINGMP3,04:02,https://zingmp3.vn/bai-hat/Ngay-Binh-Thuong-Quen-Nguoi-Minh-Thuong-Phat-Huy-T4/Z88C6FID.html,10000,779000
2025-11-13,94,SAU CƠN SUY,RHYDER,,ZINGMP3,03:14,https://zingmp3.vn/bai-hat/SAU-CON-SUY-RHYDER/Z88FB7E7.html,15000,1100000
2025-11-13,96,RƠI TỰ DO,EM XINH SAY HI,LyHan,ZINGMP3,03:21,https://zingmp3.vn/bai-hat/ROI-TU-DO-EM-XINH-SAY-HI-LyHan/Z88W9I9A.html,30000,2200000
2025-11-13,97,Ướt Lòng,Văn Mai Hương,,ZINGMP3,04:39,https://zingmp3.vn/bai-hat/Uot-Long-Van-Mai-Huong/Z87UBE9U.html,23000,2300000
2025-11-13,98,Em Cưới Rồi À,Thanh Hưng,,ZINGMP3,05:05,https://zingmp3.vn/bai-hat/Em-Cuoi-Roi-A-Thanh-Hung/Z8WIZ9FF.html,210000,14900000
2025-11-13,99,Yêu Thật Lòng Đâu Dễ Quên,The Men,,ZINGMP3,04:49,https://zingmp3.vn/bai-hat/Yeu-That-Long-Dau-De-Quen-The-Men/Z88OBWFO.html,10000,1300000
2025-11-14,1,Là Ai Có Tội,Lê Gia Bảo,T.A.P Entertainment (Producer T.A),ZINGMP3,04:56,https://zingmp3.vn/bai-hat/La-Ai-Co-Toi-Le-Gia-Bao-T-A-P-Entertainment-Producer-T-A/Z8A9CBW8.html,13000,
2025-11-14,2,Họa Sĩ Tồi,Thái Học,,ZINGMP3,04:43,https://zingmp3.vn/bai-hat/Hoa-Si-Toi-Thai-Hoc/Z88IIB8B.html,234000,10600000
2025-11-14,3,Em Thua Cô Ta,Min Quỳnh Anh,,ZINGMP3,04:29,https://zingmp3.vn/bai-hat/Em-Thua-Co-Ta-Min-Quynh-Anh/Z89Z7Z0A.html,146000,3200000
2025-11-14,4,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,,ZINGMP3,05:20,https://zingmp3.vn/bai-hat/Thiep-Hong-Sai-Ten-Nguyen-Thanh-Dat/Z8AU6DAU.html,36000,579000
2025-11-14,5,Mỹ Vị Cuộc Đời,Trung Quân,,ZINGMP3,05:06,https://zingmp3.vn/bai-hat/My-Vi-Cuoc-Doi-Trung-Quan/Z8AOAC0O.html,3000,274000
2025-11-14,6,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,ZINGMP3,04:06,https://zingmp3.vn/bai-hat/Anh-Da-Khong-Biet-Cach-Yeu-Em-Quang-Dang-Tran/Z870AWF8.html,402000,20500000
2025-11-14,7,Tự Dưng Thành Người Lạ,Quốc Thiên,,ZINGMP3,05:38,https://zingmp3.vn/bai-hat/Tu-Dung-Thanh-Nguoi-La-Quoc-Thien/Z89BWI00.html,19000,803000
2025-11-14,8,Quyền Yếu Đuối,MiiNa,"RIN9, DREAMeR",ZINGMP3,02:55,https://zingmp3.vn/bai-hat/Quyen-Yeu-Duoi-MiiNa-RIN9-DREAMeR/Z89AI86A.html,56000,1600000
2025-11-14,9,Mình Là Người Yêu Cũ,Khả Hiệp,,ZINGMP3,04:53,https://zingmp3.vn/bai-hat/Minh-La-Nguoi-Yeu-Cu-Kha-Hiep/Z877Z7EW.html,215000,9400000
2025-11-14,10,Xin Lỗi Vì Đã Xuất Hiện,Thanh Hưng,,ZINGMP3,06:03,https://zingmp3.vn/bai-hat/Xin-Loi-Vi-Da-Xuat-Hien-Thanh-Hung/Z8A0AWU6.html,10000,438000
2025-11-14,11,10 Mất 1 Còn Không,Lê Gia Bảo,BMZ,ZINGMP3,04:50,https://zingmp3.vn/bai-hat/10-Mat-1-Con-Khong-Le-Gia-Bao-BMZ/Z8ZI9OID.html,374000,22600000
2025-11-14,12,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,ZINGMP3,03:20,https://zingmp3.vn/bai-hat/ANH-LA-THANG-TOI-Phung-Khanh-Linh/Z8AAWOW6.html,17000,
2025-11-14,13,Phim Ba Người,Nguyễn Vĩ,,ZINGMP3,05:16,https://zingmp3.vn/bai-hat/Phim-Ba-Nguoi-Nguyen-Vi/Z8UOW9OB.html,694000,38400000
2025-11-14,14,Canh Bạc Hôn Nhân,LaLa Trần,Nguyễn Hồng Thuận,ZINGMP3,05:35,https://zingmp3.vn/bai-hat/Canh-Bac-Hon-Nhan-LaLa-Tran-Nguyen-Hong-Thuan/Z8AIA6D7.html,21000,534000
2025-11-14,15,Phong Sương Tửu (Ca Si Thiên Đình),THIÊN ĐÌNH,,ZINGMP3,03:43,https://zingmp3.vn/bai-hat/Phong-Suong-Tuu-Ca-Si-Thien-Dinh-THIEN-DINH/Z8AIWBI9.html,8000,471000
2025-11-14,16,Hóa Giải Bằng Nước Mắt,Cao Thái Sơn,Lê Chí Trung,ZINGMP3,04:49,https://zingmp3.vn/bai-hat/Hoa-Giai-Bang-Nuoc-Mat-Cao-Thai-Son-Le-Chi-Trung/Z7CEDDB6.html,275000,24600000
2025-11-14,17,Ngày Này Năm Ấy,Việt Anh,,ZINGMP3,03:59,https://zingmp3.vn/bai-hat/Ngay-Nay-Nam-Ay-Viet-Anh/Z87W0W9U.html,130000,7100000
2025-11-14,18,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",ZINGMP3,05:17,https://zingmp3.vn/bai-hat/NGUOI-NHU-ANH-XUNG-DANG-CO-DON-ANH-TRAI-SAY-HI-Vu-Cat-Tuong-Karik-Negav-Ngo-Kien-Huy-Jey-B/Z89ZDF6B.html,41000,2900000
2025-11-14,19,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",ZINGMP3,04:02,https://zingmp3.vn/bai-hat/DOAN-KICH-CAM-ANH-TRAI-SAY-HI-CONGB-Negav-B-Ray-CODYNAMVO-Pham-Dinh-Thai-Ngan-My-My/Z8AZU6ID.html,9000,360000
2025-11-14,20,Không Buông,Hngle,Ari,ZINGMP3,02:55,https://zingmp3.vn/bai-hat/Khong-Buong-Hngle-Ari/Z88WECDF.html,71000,3700000
2025-11-14,21,Nỗi Đau Giữa Hòa Bình,Hòa Minzy,Nguyễn Văn Chung,ZINGMP3,05:19,https://zingmp3.vn/bai-hat/Noi-Dau-Giua-Hoa-Binh-Hoa-Minzy-Nguyen-Van-Chung/Z88IIO98.html,161000,6700000
2025-11-14,22,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",ZINGMP3,05:21,https://zingmp3.vn/bai-hat/SOM-MUON-THI-ANH-TRAI-SAY-HI-HUSTLANG-Robber-Nham-Phuong-Nam-Mason-Nguyen-Jaysonlei-Khoi-Vu-LAMOON/Z8A987I6.html,4000,114000
2025-11-14,23,Người Đầu Tiên,Juky San,buitruonglinh,ZINGMP3,03:36,https://zingmp3.vn/bai-hat/Nguoi-Dau-Tien-Juky-San-buitruonglinh/Z8AOOBCA.html,12000,472000
2025-11-14,25,Kho Báu (with Rhymastic),(S)TRONG,Rhymastic,ZINGMP3,03:38,https://zingmp3.vn/bai-hat/Kho-Bau-with-Rhymastic-S-TRONG-Rhymastic/Z87FI0E0.html,70000,5700000
2025-11-14,26,Hoa Bất Tử,Thành Đạt,,ZINGMP3,04:51,https://zingmp3.vn/bai-hat/Hoa-Bat-Tu-Thanh-Dat/Z8UUZDZ8.html,240000,17900000
2025-11-14,27,Không Thời Gian,Dương Domic,,ZINGMP3,03:38,https://zingmp3.vn/bai-hat/Khong-Thoi-Gian-Duong-Domic/Z890F6ZE.html,44000,2200000
2025-11-14,28,Say Một Đời Vì Em,Nguyên Vũ,,ZINGMP3,04:22,https://zingmp3.vn/bai-hat/Say-Mot-Doi-Vi-Em-Nguyen-Vu/Z89UDD8F.html,46000,1900000
2025-11-14,29,Nắng Ấm Trong Tim,Duongg,Dadeon,ZINGMP3,04:08,https://zingmp3.vn/bai-hat/Nang-Am-Trong-Tim-Duongg-Dadeon/Z886I7IU.html,19000,551000
2025-11-14,30,ÁM ẢNH VỀ ANH,Phùng Khánh Linh,,ZINGMP3,03:02,https://zingmp3.vn/bai-hat/AM-ANH-VE-ANH-Phung-Khanh-Linh/Z8AAWOWA.html,2000,
2025-11-14,31,Lệ Ngang Trời,Hồ Nhi,A Tuân,ZINGMP3,05:29,https://zingmp3.vn/bai-hat/Le-Ngang-Troi-Ho-Nhi-A-Tuan/Z86DB6FC.html,125000,4500000
2025-11-14,32,NGƯỜI ĐẦU TIÊN,EM XINH SAY HI,Juky San,ZINGMP3,03:52,https://zingmp3.vn/bai-hat/NGUOI-DAU-TIEN-EM-XINH-SAY-HI-Juky-San/Z88IAOA0.html,48000,3800000
2025-11-14,33,Cưới Chính,Nal,CT,ZINGMP3,04:04,https://zingmp3.vn/bai-hat/Cuoi-Chinh-Nal-CT/Z88EODCD.html,38000,1100000
2025-11-14,34,Muốn Cua Anh Làm Bồ,Dương Ái Vy,HTM,ZINGMP3,02:34,https://zingmp3.vn/bai-hat/Muon-Cua-Anh-Lam-Bo-Duong-Ai-Vy-HTM/Z8709ADD.html,159000,7100000
2025-11-14,35,DẪU CÓ ĐẾN ĐÂU,ANH TRAI SAY HI,"CONGB, VƯƠNG BÌNH, Lohan, Nhâm Phương Nam",ZINGMP3,04:02,https://zingmp3.vn/bai-hat/DAU-CO-DEN-DAU-ANH-TRAI-SAY-HI-CONGB-VUONG-BINH-Lohan-Nham-Phuong-Nam/Z89CZ8II.html,11000,1100000
2025-11-14,36,Đừng Đóng Vai Nạn Nhân,Wendy Thảo,V2T Media,ZINGMP3,05:49,https://zingmp3.vn/bai-hat/Dung-Dong-Vai-Nan-Nhan-Thao-Wendy-V2T-Media/Z89A0IE8.html,21000,675000
2025-11-14,37,Sự Ưu Tiên Của Em,Lê Gia Bảo,,ZINGMP3,04:57,https://zingmp3.vn/bai-hat/Su-Uu-Tien-Cua-Em-Le-Gia-Bao/Z8O8B7BF.html,236000,15800000
2025-11-14,38,Mảnh Tình Sai Đôi,Thành Đạt,,ZINGMP3,04:33,https://zingmp3.vn/bai-hat/Manh-Tinh-Sai-Doi-Thanh-Dat/Z89AEIEE.html,14000,652000
2025-11-14,39,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,ZINGMP3,04:42,https://zingmp3.vn/bai-hat/Con-Gi-Dep-Hon-Mua-Do-Original-Soundtrack-Nguyen-Hung/Z8796CZO.html,124000,7300000
2025-11-14,40,EM ĐAU,Phùng Khánh Linh,Thành Luke,ZINGMP3,05:00,https://zingmp3.vn/bai-hat/EM-DAU-Phung-Khanh-Linh-Thanh-Luke/Z8086970.html,4000,316000
2025-11-14,41,Anh Thua Anh Ta,Gia Huy Singer,,ZINGMP3,04:04,https://zingmp3.vn/bai-hat/Anh-Thua-Anh-Ta-Gia-Huy-Singer/Z8A6OACB.html,5000,124000
2025-11-14,42,Có Mình Và Ta,Nguyễn Vĩ,,ZINGMP3,04:18,https://zingmp3.vn/bai-hat/Co-Minh-Va-Ta-Nguyen-Vi/Z88EZDW6.html,24000,951000
2025-11-14,43,TIẾC CHO EM,RHYDER,,ZINGMP3,04:16,https://zingmp3.vn/bai-hat/TIEC-CHO-EM-RHYDER/Z89D0FCI.html,8000,601000
2025-11-14,44,Duyên Nợ Còn Đâu,Phạm Vũ Luân,,ZINGMP3,05:04,https://zingmp3.vn/bai-hat/Duyen-No-Con-Dau-Pham-Vu-Luan/Z8A70980.html,4000,82000
2025-11-14,45,Chẳng Thể Cảm Hóa,Lương Quý Tuấn,An Clock,ZINGMP3,05:03,https://zingmp3.vn/bai-hat/Chang-The-Cam-Hoa-Luong-Quy-Tuan-An-Clock/Z8ZI8BAB.html,157000,5800000
2025-11-14,46,Trái Tim Không Có Tội,Châu Khải Phong,,ZINGMP3,05:33,https://zingmp3.vn/bai-hat/Trai-Tim-Khong-Co-Toi-Chau-Khai-Phong/Z88DZW6U.html,31000,1800000
2025-11-14,47,Đớn Đau Vô Cùng,DatKaa,,ZINGMP3,03:25,https://zingmp3.vn/bai-hat/Don-Dau-Vo-Cung-DatKaa/Z8A7097U.html,3000,145000
2025-11-14,48,Mảnh Tình Sai Đôi,Quang Hà,,ZINGMP3,04:37,https://zingmp3.vn/bai-hat/Manh-Tinh-Sai-Doi-Quang-Ha/Z88C6FWW.html,26000,1600000
2025-11-14,49,HƠN LÀ BẠN,ANH TRAI SAY HI,"Ngô Kiến Huy, Vũ Cát Tường, Karik, VƯƠNG BÌNH, Sơn.K, MIN",ZINGMP3,03:48,https://zingmp3.vn/bai-hat/HON-LA-BAN-ANH-TRAI-SAY-HI-Ngo-Kien-Huy-Vu-Cat-Tuong-Karik-VUONG-BINH-Son-K-MIN/Z8AZU6W0.html,7000,274000
2025-11-14,50,Bắt Con Bướm Vàng,DanhKa,,ZINGMP3,03:45,https://zingmp3.vn/bai-hat/Bat-Con-Buom-Vang-DanhKa/Z87AU6ED.html,36000,1700000
2025-11-14,51,Vừa Lòng Nhau Chưa,Thành Đạt,"DICKSON, Lê Chí Trung",ZINGMP3,04:47,https://zingmp3.vn/bai-hat/Vua-Long-Nhau-Chua-Thanh-Dat-DICKSON-Le-Chi-Trung/Z8776A7D.html,35000,2700000
2025-11-14,52,ẾCH NGOÀI ĐÁY GIẾNG,EM XINH SAY HI,Phương Mỹ Chi,ZINGMP3,03:53,https://zingmp3.vn/bai-hat/ECH-NGOAI-DAY-GIENG-EM-XINH-SAY-HI-Phuong-My-Chi/Z88IAO9D.html,80000,4300000
2025-11-14,54,ĐA NGHI,ANH TRAI SAY HI,"Negav, Hải Nam, CODYNAMVO, Dillan Hoàng Phan",ZINGMP3,04:18,https://zingmp3.vn/bai-hat/DA-NGHI-ANH-TRAI-SAY-HI-Negav-Hai-Nam-CODYNAMVO-Dillan-Hoang-Phan/Z89CZ8IO.html,15000,873000
2025-11-14,55,CỜ NGƯỜI,Phùng Khánh Linh,,ZINGMP3,03:47,https://zingmp3.vn/bai-hat/CO-NGUOI-Phung-Khanh-Linh/Z8AAWOWZ.html,1000,
2025-11-14,56,Em Không Cần,Hannie,,ZINGMP3,04:10,https://zingmp3.vn/bai-hat/Em-Khong-Can-Hannie/Z89A0IZE.html,9000,471000
2025-11-14,57,Kho Báu,(S)TRONG,,ZINGMP3,03:17,https://zingmp3.vn/bai-hat/Kho-Bau-S-TRONG/Z87IZ08U.html,63000,6400000
2025-11-14,58,Đại Dương,Pháp Kiều,,ZINGMP3,03:39,https://zingmp3.vn/bai-hat/Dai-Duong-Phap-Kieu/Z8A6WD9Z.html,60000,
2025-11-14,59,CỨ ĐỔ TẠI CƠN MƯA,EM XINH SAY HI,"Phương Ly, Orange, Châu Bùi, 52Hz, Vũ Thảo My",ZINGMP3,04:15,https://zingmp3.vn/bai-hat/CU-DO-TAI-CON-MUA-EM-XINH-SAY-HI-Phuong-Ly-Orange-Chau-Bui-52Hz/Z87EBIEC.html,31000,3400000
2025-11-14,60,Anh Lại Say Rồi,Phan Duy Anh,T.A.P Entertainment (Producer T.A),ZINGMP3,05:37,https://zingmp3.vn/bai-hat/Anh-Lai-Say-Roi-Phan-Duy-Anh-T-A-P-Entertainment-Producer-T-A/Z89I0CE7.html,12000,840000
2025-11-14,61,TÂM SỰ VỚI ĐÊM MỘT MÌNH,Phùng Khánh Linh,,ZINGMP3,02:57,https://zingmp3.vn/bai-hat/TAM-SU-VOI-DEM-MOT-MINH-Phung-Khanh-Linh/Z87FD7C8.html,3000,261000
2025-11-14,62,Ngàn Năm Ánh Sáng,Đặng Vĩnh Thịnh,BMZ,ZINGMP3,03:34,https://zingmp3.vn/bai-hat/Ngan-Nam-Anh-Sang-Dang-Vinh-Thinh-BMZ/Z87997D8.html,40000,2600000
2025-11-14,64,Đừng Bất Công Với Em Mà,Inso,ViAM,ZINGMP3,04:06,https://zingmp3.vn/bai-hat/Dung-Bat-Cong-Voi-Em-Ma-Inso-ViAM/Z87I90A0.html,35000,2400000
2025-11-14,65,Cơ Hội Cuối,An Vũ,,ZINGMP3,04:40,https://zingmp3.vn/bai-hat/Co-Hoi-Cuoi-An-Vu/Z8U96AD8.html,188000,11500000
2025-11-14,66,Thấu Tình,Trung Hiếu,,ZINGMP3,05:06,https://zingmp3.vn/bai-hat/Thau-Tinh-Trung-Hieu/Z897F0UZ.html,12000,436000
2025-11-14,67,Lo Người Ướt Áo,Nguyễn Thạc Bảo Ngọc,,ZINGMP3,05:01,https://zingmp3.vn/bai-hat/Lo-Nguoi-Uot-Ao-Nguyen-Thac-Bao-Ngoc/Z89DD0DE.html,5000,234000
2025-11-14,68,Rơi Tự Do,EM XINH SAY HI,LyHan,ZINGMP3,03:22,https://zingmp3.vn/bai-hat/Roi-Tu-Do-LyHan/Z8A9860I.html,11000,
2025-11-14,69,LINH CẢM,Phùng Khánh Linh,,ZINGMP3,04:09,https://zingmp3.vn/bai-hat/LINH-CAM-Phung-Khanh-Linh/Z8AAWOW8.html,1000,
2025-11-14,70,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",ZINGMP3,04:51,https://zingmp3.vn/bai-hat/KHONG-DAU-NUA-ROI-EM-XINH-SAY-HI-Orange-My-My-52Hz-Chau-Bui/Z869676I.html,87000,7400000
2025-11-14,72,Hoa,Chung Thanh Duy,,ZINGMP3,03:30,https://zingmp3.vn/bai-hat/Hoa-Chung-Thanh-Duy/Z86AC6D8.html,46000,3200000
2025-11-14,73,HERMOSA,ANH TRAI SAY HI,"Sơn.K, buitruonglinh, Tez, Mason Nguyen, CONGB",ZINGMP3,04:06,https://zingmp3.vn/bai-hat/HERMOSA-ANH-TRAI-SAY-HI-Son-K-buitruonglinh-Tez-Mason-Nguyen-CONGB/Z89ZDF69.html,18000,1300000
2025-11-14,74,Cục Vàng Của Anh,Nana Liu,,ZINGMP3,03:12,https://zingmp3.vn/bai-hat/Cuc-Vang-Cua-Anh-Nana-Liu/Z87EW8AZ.html,30000,1400000
2025-11-14,75,Anh Thua Người Ta Nhiều Lắm,NB3 Hoài Bảo,CT,ZINGMP3,05:02,https://zingmp3.vn/bai-hat/Anh-Thua-Nguoi-Ta-Nhieu-Lam-NB3-Hoai-Bao-CT/Z88W9WWF.html,40000,1700000
2025-11-14,76,Thương,Bích Phương,,ZINGMP3,03:10,https://zingmp3.vn/bai-hat/Thuong-Bich-Phuong/Z89O6CZ7.html,4000,372000
2025-11-14,77,Em Thua Cô Ta (#1),THIÊN ĐÌNH,,ZINGMP3,04:32,https://zingmp3.vn/bai-hat/Em-Thua-Co-Ta-1-THIEN-DINH/Z8AWBBFZ.html,3000,113000
2025-11-14,78,In Love,Low G,JustaTee,ZINGMP3,03:21,https://zingmp3.vn/bai-hat/In-Love-Low-G-JustaTee/Z89EBCDW.html,6000,529000
2025-11-14,79,MAKE UP,ANH TRAI SAY HI,"Dillan Hoàng Phan, buitruonglinh, Đỗ Nam Sơn, Lohan, Ryn Lee, Bảo Thy",ZINGMP3,04:18,https://zingmp3.vn/bai-hat/MAKE-UP-ANH-TRAI-SAY-HI-Dillan-Hoang-Phan-buitruonglinh-Do-Nam-Son-Lohan-Ryn-Lee-Bao-Thy/Z8AZU6IF.html,4000,176000
2025-11-14,80,Trạm Dừng Chân,Jack - J97,,ZINGMP3,03:38,https://zingmp3.vn/bai-hat/Tram-Dung-Chan-Jack-J97/Z86ID08C.html,106000,6900000
2025-11-14,81,Chằn Tinh,LyHan,,ZINGMP3,04:45,https://zingmp3.vn/bai-hat/Chan-Tinh-LyHan/Z8A98600.html,1000,46000
2025-11-14,82,Chẳng Nợ Ai Ngoài Em,Lê Gia Bảo,,ZINGMP3,04:56,https://zingmp3.vn/bai-hat/Chang-No-Ai-Ngoai-Em-Le-Gia-Bao/Z89OZOZI.html,16000,876000
2025-11-14,83,Đừng yêu một người như,Du Uyên,,ZINGMP3,05:28,https://zingmp3.vn/bai-hat/Dung-yeu-mot-nguoi-nhu-Du-Uyen/Z8AIIICB.html,3000,206000
2025-11-14,84,Mến Tay Mến Chân,Phạm Quỳnh Anh,Thanh Duy,ZINGMP3,02:58,https://zingmp3.vn/bai-hat/Men-Tay-Men-Chan-Pham-Quynh-Anh-Thanh-Duy/Z8A679ZI.html,1000,63000
2025-11-14,86,ẢO ẢNH,ANH TRAI SAY HI,"Vũ Cát Tường, Gill, Ryn Lee",ZINGMP3,04:22,https://zingmp3.vn/bai-hat/AO-ANH-ANH-TRAI-SAY-HI-Vu-Cat-Tuong-Gill-Ryn-Lee/Z89F9E07.html,8000,467000
2025-11-14,87,Sau Ngần Ấy Năm,Hà Nhi,,ZINGMP3,04:40,https://zingmp3.vn/bai-hat/Sau-Ngan-Ay-Nam-Ha-Nhi/Z8Z9UE6A.html,77000,6800000
2025-11-14,88,Vai Chính Tội Nghiệp,An Vũ,,ZINGMP3,04:51,https://zingmp3.vn/bai-hat/Vai-Chinh-Toi-Nghiep-An-Vu/Z89OAOWD.html,1000,123000
2025-11-14,89,Em Chỉ Sợ Ngày Mai,Mochiii,,ZINGMP3,04:50,https://zingmp3.vn/bai-hat/Em-Chi-So-Ngay-Mai-Mochiii/Z89CEBI7.html,,
2025-11-14,90,Cưa Em Bốn Mùa,NB3 Hoài Bảo,CT,ZINGMP3,04:28,https://zingmp3.vn/bai-hat/Cua-Em-Bon-Mua-NB3-Hoai-Bao-CT/Z8AWACBZ.html,5000,210000
2025-11-14,91,Kẻ Say Tình,Quốc Thiên,,ZINGMP3,05:08,https://zingmp3.vn/bai-hat/Ke-Say-Tinh-Quoc-Thien/Z87AA6ZA.html,23000,2600000
2025-11-14,92,GÃ SĂN CÁ,EM XINH SAY HI,"Lâm Bảo Ngọc, Quỳnh Anh Shyn, MAIQUINN, Saabirose, Quang Hùng MasterD",ZINGMP3,03:53,https://zingmp3.vn/bai-hat/GA-SAN-CA-EM-XINH-SAY-HI-Lam-Bao-Ngoc-Quynh-Anh-Shyn-MAIQUINN-Saabirose/Z86C6CEA.html,113000,6900000
2025-11-14,93,SÂN GA ĐỜI ANH,Dương MasterD,,ZINGMP3,03:57,https://zingmp3.vn/bai-hat/SAN-GA-DOI-ANH-Duong-MasterD/Z8A9EOAA.html,,
2025-11-14,94,NGƯỜI YÊU CHƯA SINH RA,ANH TRAI SAY HI,"Ogenus, BigDaddy, Phúc Du, HUSTLANG Robber, Dillan Hoàng Phan",ZINGMP3,03:54,https://zingmp3.vn/bai-hat/NGUOI-YEU-CHUA-SINH-RA-ANH-TRAI-SAY-HI-OgeNus-BigDaddy-Phuc-Du-HUSTLANG-Robber-Dillan-Hoang-Phan/Z89ZDF68.html,15000,926000
2025-11-14,95,Em Nhắc Anh,Nana Liu,HTM,ZINGMP3,02:40,https://zingmp3.vn/bai-hat/Em-Nhac-Anh-Nana-Liu-HTM/Z88FO96F.html,17000,667000
2025-11-14,97,SAU CƠN SUY,RHYDER,,ZINGMP3,03:14,https://zingmp3.vn/bai-hat/SAU-CON-SUY-RHYDER/Z88FB7E7.html,15000,1100000
2025-11-14,99,Ngày Bình Thường Quên Người Mình Thương,Phát Huy T4,,ZINGMP3,04:02,https://zingmp3.vn/bai-hat/Ngay-Binh-Thuong-Quen-Nguoi-Minh-Thuong-Phat-Huy-T4/Z88C6FID.html,10000,795000
2025-11-14,100,Mảnh Tình Sai Đôi,Yến Nhi,,ZINGMP3,04:36,https://zingmp3.vn/bai-hat/Manh-Tinh-Sai-Doi-Yen-Nhi/Z8998ZI0.html,5000,214000
2025-11-15,1,Em Thua Cô Ta,Min Quỳnh Anh,,ZINGMP3,04:29,https://zingmp3.vn/bai-hat/Em-Thua-Co-Ta-Min-Quynh-Anh/Z89Z7Z0A.html,152000,3400000
